ID,hasAnyApp,hasAndroidApp,hasIosApp
16730,TRUE,FALSE,TRUE
16750,TRUE,TRUE,FALSE
16751,TRUE,FALSE,TRUE
16752,FALSE,FALSE,FALSE
16753,FALSE,FALSE,FALSE
16754,FALSE,FALSE,FALSE
16761,FALSE,FALSE,FALSE
16764,FALSE,FALSE,FALSE
16768,FALSE,FALSE,FALSE
16770,TRUE,FALSE,TRUE
16772,TRUE,FALSE,TRUE
16773,FALSE,FALSE,FALSE
16777,FALSE,FALSE,FALSE
16778,FALSE,FALSE,FALSE
16783,FALSE,FALSE,FALSE
16786,FALSE,FALSE,FALSE
16787,TRUE,TRUE,FALSE
16790,TRUE,FALSE,TRUE
16792,FALSE,FALSE,FALSE
16795,FALSE,FALSE,FALSE
16800,TRUE,FALSE,TRUE
16802,FALSE,FALSE,FALSE
16804,TRUE,FALSE,TRUE
16805,FALSE,FALSE,FALSE
16807,FALSE,FALSE,FALSE
16810,TRUE,TRUE,FALSE
16813,FALSE,FALSE,FALSE
16814,FALSE,FALSE,FALSE
16816,FALSE,FALSE,FALSE
16820,TRUE,TRUE,FALSE
16822,FALSE,FALSE,FALSE
16832,FALSE,FALSE,FALSE
16838,FALSE,FALSE,FALSE
16839,TRUE,FALSE,TRUE
16841,FALSE,FALSE,FALSE
16843,FALSE,FALSE,FALSE
16845,FALSE,FALSE,FALSE
16849,FALSE,FALSE,FALSE
16850,FALSE,FALSE,FALSE
16851,FALSE,FALSE,FALSE
16858,FALSE,FALSE,FALSE
16859,TRUE,FALSE,TRUE
16863,FALSE,FALSE,FALSE
16866,FALSE,FALSE,FALSE
16868,FALSE,FALSE,FALSE
16877,FALSE,FALSE,FALSE
16879,FALSE,FALSE,FALSE
16881,FALSE,FALSE,FALSE
16882,TRUE,TRUE,FALSE
16895,FALSE,FALSE,FALSE
16896,FALSE,FALSE,FALSE
16904,FALSE,FALSE,FALSE
16905,FALSE,FALSE,FALSE
16907,TRUE,FALSE,TRUE
16911,FALSE,FALSE,FALSE
16912,FALSE,FALSE,FALSE
16914,FALSE,FALSE,FALSE
16919,FALSE,FALSE,FALSE
16921,FALSE,FALSE,FALSE
16924,FALSE,FALSE,FALSE
16926,FALSE,FALSE,FALSE
16929,FALSE,FALSE,FALSE
16932,TRUE,FALSE,TRUE
16933,TRUE,TRUE,FALSE
16937,FALSE,FALSE,FALSE
16939,FALSE,FALSE,FALSE
16940,FALSE,FALSE,FALSE
16951,FALSE,FALSE,FALSE
16952,FALSE,FALSE,FALSE
16953,FALSE,FALSE,FALSE
16959,FALSE,FALSE,FALSE
16965,FALSE,FALSE,FALSE
16977,FALSE,FALSE,FALSE
16979,FALSE,FALSE,FALSE
16980,FALSE,FALSE,FALSE
16983,FALSE,FALSE,FALSE
16984,TRUE,FALSE,TRUE
16987,FALSE,FALSE,FALSE
16988,FALSE,FALSE,FALSE
16990,TRUE,FALSE,TRUE
16991,FALSE,FALSE,FALSE
16994,FALSE,FALSE,FALSE
16995,TRUE,FALSE,TRUE
16996,FALSE,FALSE,FALSE
16997,FALSE,FALSE,FALSE
16999,FALSE,FALSE,FALSE
17001,FALSE,FALSE,FALSE
17006,FALSE,FALSE,FALSE
17011,FALSE,FALSE,FALSE
17015,FALSE,FALSE,FALSE
17016,FALSE,FALSE,FALSE
17017,FALSE,FALSE,FALSE
17024,FALSE,FALSE,FALSE
17029,FALSE,FALSE,FALSE
17031,FALSE,FALSE,FALSE
17040,FALSE,FALSE,FALSE
17048,TRUE,FALSE,TRUE
17054,FALSE,FALSE,FALSE
17056,FALSE,FALSE,FALSE
17057,FALSE,FALSE,FALSE
17060,FALSE,FALSE,FALSE
17061,FALSE,FALSE,FALSE
17069,FALSE,FALSE,FALSE
17071,FALSE,FALSE,FALSE
17074,FALSE,FALSE,FALSE
17077,TRUE,FALSE,TRUE
17082,FALSE,FALSE,FALSE
17083,FALSE,FALSE,FALSE
17084,FALSE,FALSE,FALSE
17092,FALSE,FALSE,FALSE
17100,TRUE,FALSE,TRUE
17101,FALSE,FALSE,FALSE
17103,FALSE,FALSE,FALSE
17106,TRUE,FALSE,TRUE
17111,FALSE,FALSE,FALSE
17112,FALSE,FALSE,FALSE
17114,FALSE,FALSE,FALSE
17115,FALSE,FALSE,FALSE
17118,FALSE,FALSE,FALSE
17121,FALSE,FALSE,FALSE
17123,FALSE,FALSE,FALSE
17124,FALSE,FALSE,FALSE
17125,FALSE,FALSE,FALSE
17126,FALSE,FALSE,FALSE
17132,FALSE,FALSE,FALSE
17141,FALSE,FALSE,FALSE
17142,FALSE,FALSE,FALSE
17143,FALSE,FALSE,FALSE
17145,FALSE,FALSE,FALSE
17146,FALSE,FALSE,FALSE
17155,FALSE,FALSE,FALSE
17156,FALSE,FALSE,FALSE
17160,FALSE,FALSE,FALSE
17162,TRUE,FALSE,TRUE
17163,FALSE,FALSE,FALSE
17167,FALSE,FALSE,FALSE
17172,FALSE,FALSE,FALSE
17186,FALSE,FALSE,FALSE
17190,FALSE,FALSE,FALSE
17191,FALSE,FALSE,FALSE
17192,FALSE,FALSE,FALSE
17196,FALSE,FALSE,FALSE
17198,FALSE,FALSE,FALSE
17207,FALSE,FALSE,FALSE
17209,FALSE,FALSE,FALSE
17214,FALSE,FALSE,FALSE
17215,TRUE,FALSE,TRUE
17217,TRUE,FALSE,TRUE
17224,FALSE,FALSE,FALSE
17230,FALSE,FALSE,FALSE
17234,TRUE,FALSE,TRUE
17238,FALSE,FALSE,FALSE
17244,FALSE,FALSE,FALSE
17246,FALSE,FALSE,FALSE
17250,FALSE,FALSE,FALSE
17252,TRUE,FALSE,TRUE
17259,FALSE,FALSE,FALSE
17261,FALSE,FALSE,FALSE
17262,FALSE,FALSE,FALSE
17264,FALSE,FALSE,FALSE
17266,FALSE,FALSE,FALSE
17269,TRUE,TRUE,FALSE
17270,FALSE,FALSE,FALSE
17272,TRUE,FALSE,TRUE
17277,FALSE,FALSE,FALSE
17281,FALSE,FALSE,FALSE
17282,FALSE,FALSE,FALSE
17283,FALSE,FALSE,FALSE
17291,FALSE,FALSE,FALSE
17296,FALSE,FALSE,FALSE
17299,FALSE,FALSE,FALSE
17302,FALSE,FALSE,FALSE
17307,FALSE,FALSE,FALSE
17315,TRUE,FALSE,TRUE
17316,FALSE,FALSE,FALSE
17323,TRUE,FALSE,TRUE
17327,TRUE,FALSE,TRUE
17329,FALSE,FALSE,FALSE
17334,TRUE,TRUE,FALSE
17335,FALSE,FALSE,FALSE
17339,FALSE,FALSE,FALSE
17341,FALSE,FALSE,FALSE
17342,FALSE,FALSE,FALSE
17344,FALSE,FALSE,FALSE
17345,TRUE,TRUE,FALSE
17347,FALSE,FALSE,FALSE
17357,FALSE,FALSE,FALSE
17358,FALSE,FALSE,FALSE
17360,FALSE,FALSE,FALSE
17361,TRUE,FALSE,TRUE
17362,TRUE,FALSE,TRUE
17364,FALSE,FALSE,FALSE
17368,FALSE,FALSE,FALSE
17376,FALSE,FALSE,FALSE
17377,FALSE,FALSE,FALSE
17386,FALSE,FALSE,FALSE
17387,TRUE,TRUE,FALSE
17397,FALSE,FALSE,FALSE
17400,FALSE,FALSE,FALSE
17403,FALSE,FALSE,FALSE
17406,FALSE,FALSE,FALSE
17408,TRUE,FALSE,TRUE
17409,FALSE,FALSE,FALSE
17411,FALSE,FALSE,FALSE
17415,FALSE,FALSE,FALSE
17421,FALSE,FALSE,FALSE
17422,FALSE,FALSE,FALSE
17423,FALSE,FALSE,FALSE
17424,TRUE,FALSE,TRUE
17426,FALSE,FALSE,FALSE
17436,TRUE,FALSE,TRUE
17443,FALSE,FALSE,FALSE
17446,TRUE,TRUE,FALSE
17449,FALSE,FALSE,FALSE
17451,FALSE,FALSE,FALSE
17459,TRUE,FALSE,TRUE
17465,TRUE,FALSE,TRUE
17469,FALSE,FALSE,FALSE
17472,TRUE,TRUE,FALSE
17475,FALSE,FALSE,FALSE
17477,FALSE,FALSE,FALSE
17481,FALSE,FALSE,FALSE
17483,FALSE,FALSE,FALSE
17484,FALSE,FALSE,FALSE
17490,FALSE,FALSE,FALSE
17495,FALSE,FALSE,FALSE
17496,FALSE,FALSE,FALSE
17498,FALSE,FALSE,FALSE
17503,FALSE,FALSE,FALSE
17508,FALSE,FALSE,FALSE
17513,FALSE,FALSE,FALSE
17514,FALSE,FALSE,FALSE
17516,FALSE,FALSE,FALSE
17517,FALSE,FALSE,FALSE
17520,TRUE,FALSE,TRUE
17521,FALSE,FALSE,FALSE
17522,FALSE,FALSE,FALSE
17523,TRUE,TRUE,FALSE
17525,FALSE,FALSE,FALSE
17530,FALSE,FALSE,FALSE
17531,FALSE,FALSE,FALSE
17534,TRUE,TRUE,FALSE
17541,FALSE,FALSE,FALSE
17545,FALSE,FALSE,FALSE
17547,FALSE,FALSE,FALSE
17549,FALSE,FALSE,FALSE
17550,TRUE,TRUE,FALSE
17552,FALSE,FALSE,FALSE
17556,TRUE,FALSE,TRUE
17557,FALSE,FALSE,FALSE
17558,FALSE,FALSE,FALSE
17559,FALSE,FALSE,FALSE
17560,FALSE,FALSE,FALSE
17561,FALSE,FALSE,FALSE
17562,TRUE,FALSE,TRUE
17563,FALSE,FALSE,FALSE
17565,FALSE,FALSE,FALSE
17568,FALSE,FALSE,FALSE
17569,FALSE,FALSE,FALSE
17574,FALSE,FALSE,FALSE
17575,FALSE,FALSE,FALSE
17576,FALSE,FALSE,FALSE
17588,FALSE,FALSE,FALSE
17590,FALSE,FALSE,FALSE
17592,FALSE,FALSE,FALSE
17598,FALSE,FALSE,FALSE
17607,FALSE,FALSE,FALSE
17610,FALSE,FALSE,FALSE
17612,FALSE,FALSE,FALSE
17614,FALSE,FALSE,FALSE
17615,FALSE,FALSE,FALSE
17618,FALSE,FALSE,FALSE
17621,TRUE,TRUE,FALSE
17622,TRUE,FALSE,TRUE
17628,FALSE,FALSE,FALSE
17634,FALSE,FALSE,FALSE
17635,FALSE,FALSE,FALSE
17637,FALSE,FALSE,FALSE
17639,FALSE,FALSE,FALSE
17641,FALSE,FALSE,FALSE
17643,FALSE,FALSE,FALSE
17645,TRUE,FALSE,TRUE
17648,FALSE,FALSE,FALSE
17651,TRUE,TRUE,FALSE
17652,FALSE,FALSE,FALSE
17655,FALSE,FALSE,FALSE
17656,FALSE,FALSE,FALSE
17658,FALSE,FALSE,FALSE
17659,TRUE,TRUE,FALSE
17660,FALSE,FALSE,FALSE
17661,FALSE,FALSE,FALSE
17664,FALSE,FALSE,FALSE
17667,FALSE,FALSE,FALSE
17670,FALSE,FALSE,FALSE
17672,FALSE,FALSE,FALSE
17673,FALSE,FALSE,FALSE
17677,FALSE,FALSE,FALSE
17681,FALSE,FALSE,FALSE
17683,FALSE,FALSE,FALSE
17684,FALSE,FALSE,FALSE
17685,TRUE,FALSE,TRUE
17686,FALSE,FALSE,FALSE
17687,FALSE,FALSE,FALSE
17689,FALSE,FALSE,FALSE
17696,TRUE,FALSE,TRUE
17698,FALSE,FALSE,FALSE
17700,FALSE,FALSE,FALSE
17704,FALSE,FALSE,FALSE
17709,FALSE,FALSE,FALSE
17714,FALSE,FALSE,FALSE
17716,FALSE,FALSE,FALSE
17721,TRUE,TRUE,FALSE
17722,TRUE,FALSE,TRUE
17724,FALSE,FALSE,FALSE
17727,TRUE,FALSE,TRUE
17729,FALSE,FALSE,FALSE
17733,TRUE,FALSE,TRUE
17741,FALSE,FALSE,FALSE
17748,TRUE,TRUE,FALSE
17758,FALSE,FALSE,FALSE
17759,FALSE,FALSE,FALSE
17762,FALSE,FALSE,FALSE
17770,FALSE,FALSE,FALSE
17771,FALSE,FALSE,FALSE
17773,FALSE,FALSE,FALSE
17774,TRUE,FALSE,TRUE
17776,FALSE,FALSE,FALSE
17777,FALSE,FALSE,FALSE
17778,FALSE,FALSE,FALSE
17779,FALSE,FALSE,FALSE
17780,FALSE,FALSE,FALSE
17781,FALSE,FALSE,FALSE
17782,FALSE,FALSE,FALSE
17784,FALSE,FALSE,FALSE
17788,FALSE,FALSE,FALSE
17789,FALSE,FALSE,FALSE
17792,FALSE,FALSE,FALSE
17794,FALSE,FALSE,FALSE
17795,FALSE,FALSE,FALSE
17796,FALSE,FALSE,FALSE
17797,FALSE,FALSE,FALSE
17800,FALSE,FALSE,FALSE
17802,TRUE,FALSE,TRUE
17804,FALSE,FALSE,FALSE
17806,TRUE,TRUE,FALSE
17814,FALSE,FALSE,FALSE
17817,FALSE,FALSE,FALSE
17821,FALSE,FALSE,FALSE
17823,FALSE,FALSE,FALSE
17824,FALSE,FALSE,FALSE
17827,FALSE,FALSE,FALSE
17834,FALSE,FALSE,FALSE
17835,FALSE,FALSE,FALSE
17836,FALSE,FALSE,FALSE
17837,FALSE,FALSE,FALSE
17841,FALSE,FALSE,FALSE
17845,FALSE,FALSE,FALSE
17859,TRUE,TRUE,FALSE
17861,FALSE,FALSE,FALSE
17862,FALSE,FALSE,FALSE
17864,FALSE,FALSE,FALSE
17866,TRUE,FALSE,TRUE
17867,TRUE,FALSE,TRUE
17869,FALSE,FALSE,FALSE
17872,FALSE,FALSE,FALSE
17873,TRUE,TRUE,FALSE
17875,FALSE,FALSE,FALSE
17878,FALSE,FALSE,FALSE
17885,FALSE,FALSE,FALSE
17892,FALSE,FALSE,FALSE
17893,FALSE,FALSE,FALSE
17894,FALSE,FALSE,FALSE
17901,TRUE,FALSE,TRUE
17904,TRUE,FALSE,TRUE
17906,TRUE,FALSE,TRUE
17917,FALSE,FALSE,FALSE
17918,FALSE,FALSE,FALSE
17920,FALSE,FALSE,FALSE
17923,FALSE,FALSE,FALSE
17924,FALSE,FALSE,FALSE
17926,FALSE,FALSE,FALSE
17927,FALSE,FALSE,FALSE
17928,FALSE,FALSE,FALSE
17930,FALSE,FALSE,FALSE
17933,FALSE,FALSE,FALSE
17939,FALSE,FALSE,FALSE
17944,FALSE,FALSE,FALSE
17945,FALSE,FALSE,FALSE
17946,FALSE,FALSE,FALSE
17949,TRUE,FALSE,TRUE
17953,TRUE,FALSE,TRUE
17959,FALSE,FALSE,FALSE
17960,FALSE,FALSE,FALSE
17966,FALSE,FALSE,FALSE
17967,FALSE,FALSE,FALSE
17969,FALSE,FALSE,FALSE
17971,FALSE,FALSE,FALSE
17973,FALSE,FALSE,FALSE
17977,FALSE,FALSE,FALSE
17978,TRUE,FALSE,TRUE
17979,FALSE,FALSE,FALSE
17980,TRUE,FALSE,TRUE
17982,FALSE,FALSE,FALSE
17988,FALSE,FALSE,FALSE
17991,FALSE,FALSE,FALSE
17994,TRUE,TRUE,FALSE
17995,FALSE,FALSE,FALSE
17999,FALSE,FALSE,FALSE
18002,FALSE,FALSE,FALSE
18003,FALSE,FALSE,FALSE
18004,FALSE,FALSE,FALSE
18008,TRUE,TRUE,FALSE
18010,FALSE,FALSE,FALSE
18012,FALSE,FALSE,FALSE
18014,FALSE,FALSE,FALSE
18015,TRUE,TRUE,FALSE
18024,FALSE,FALSE,FALSE
18025,FALSE,FALSE,FALSE
18028,TRUE,FALSE,TRUE
18030,TRUE,TRUE,FALSE
18032,FALSE,FALSE,FALSE
18034,FALSE,FALSE,FALSE
18043,FALSE,FALSE,FALSE
18045,TRUE,FALSE,TRUE
18046,FALSE,FALSE,FALSE
18052,FALSE,FALSE,FALSE
18056,FALSE,FALSE,FALSE
18059,FALSE,FALSE,FALSE
18060,FALSE,FALSE,FALSE
18064,FALSE,FALSE,FALSE
18065,FALSE,FALSE,FALSE
18067,FALSE,FALSE,FALSE
18071,TRUE,FALSE,TRUE
18075,FALSE,FALSE,FALSE
18078,FALSE,FALSE,FALSE
18083,TRUE,FALSE,TRUE
18086,FALSE,FALSE,FALSE
18087,TRUE,FALSE,TRUE
18088,FALSE,FALSE,FALSE
18089,FALSE,FALSE,FALSE
18095,TRUE,TRUE,FALSE
18102,FALSE,FALSE,FALSE
18103,FALSE,FALSE,FALSE
18106,FALSE,FALSE,FALSE
18107,FALSE,FALSE,FALSE
18108,TRUE,FALSE,TRUE
18109,TRUE,FALSE,TRUE
18112,FALSE,FALSE,FALSE
18113,TRUE,FALSE,TRUE
18114,FALSE,FALSE,FALSE
18120,FALSE,FALSE,FALSE
18122,FALSE,FALSE,FALSE
18124,FALSE,FALSE,FALSE
18128,FALSE,FALSE,FALSE
18129,FALSE,FALSE,FALSE
18133,FALSE,FALSE,FALSE
18135,TRUE,FALSE,TRUE
18143,FALSE,FALSE,FALSE
18148,FALSE,FALSE,FALSE
18154,FALSE,FALSE,FALSE
18156,FALSE,FALSE,FALSE
18158,FALSE,FALSE,FALSE
18160,FALSE,FALSE,FALSE
18163,FALSE,FALSE,FALSE
18170,FALSE,FALSE,FALSE
18172,FALSE,FALSE,FALSE
18175,FALSE,FALSE,FALSE
18177,FALSE,FALSE,FALSE
18178,FALSE,FALSE,FALSE
18183,FALSE,FALSE,FALSE
18184,FALSE,FALSE,FALSE
18188,FALSE,FALSE,FALSE
18191,FALSE,FALSE,FALSE
18194,TRUE,FALSE,TRUE
18198,FALSE,FALSE,FALSE
18199,FALSE,FALSE,FALSE
18201,FALSE,FALSE,FALSE
18203,TRUE,FALSE,TRUE
18211,FALSE,FALSE,FALSE
18212,FALSE,FALSE,FALSE
18227,FALSE,FALSE,FALSE
18228,FALSE,FALSE,FALSE
18229,FALSE,FALSE,FALSE
18232,FALSE,FALSE,FALSE
18235,FALSE,FALSE,FALSE
18237,FALSE,FALSE,FALSE
18238,FALSE,FALSE,FALSE
18241,FALSE,FALSE,FALSE
18245,TRUE,TRUE,FALSE
18248,FALSE,FALSE,FALSE
18252,FALSE,FALSE,FALSE
18260,FALSE,FALSE,FALSE
18261,FALSE,FALSE,FALSE
18263,FALSE,FALSE,FALSE
18268,TRUE,FALSE,TRUE
18271,FALSE,FALSE,FALSE
18272,FALSE,FALSE,FALSE
18274,TRUE,FALSE,TRUE
18275,FALSE,FALSE,FALSE
18279,FALSE,FALSE,FALSE
18285,FALSE,FALSE,FALSE
18286,FALSE,FALSE,FALSE
18288,FALSE,FALSE,FALSE
18289,FALSE,FALSE,FALSE
18291,FALSE,FALSE,FALSE
18294,FALSE,FALSE,FALSE
18295,FALSE,FALSE,FALSE
18296,FALSE,FALSE,FALSE
18297,FALSE,FALSE,FALSE
18298,FALSE,FALSE,FALSE
18303,FALSE,FALSE,FALSE
18305,FALSE,FALSE,FALSE
18311,TRUE,FALSE,TRUE
18317,TRUE,TRUE,FALSE
18323,FALSE,FALSE,FALSE
18330,TRUE,TRUE,FALSE
18331,FALSE,FALSE,FALSE
18335,FALSE,FALSE,FALSE
18337,FALSE,FALSE,FALSE
18338,TRUE,FALSE,TRUE
18340,FALSE,FALSE,FALSE
18343,FALSE,FALSE,FALSE
18351,FALSE,FALSE,FALSE
18352,FALSE,FALSE,FALSE
18354,TRUE,TRUE,FALSE
18355,FALSE,FALSE,FALSE
18356,FALSE,FALSE,FALSE
18363,FALSE,FALSE,FALSE
18366,FALSE,FALSE,FALSE
18370,FALSE,FALSE,FALSE
18371,FALSE,FALSE,FALSE
18379,FALSE,FALSE,FALSE
18389,FALSE,FALSE,FALSE
18392,FALSE,FALSE,FALSE
18393,FALSE,FALSE,FALSE
18397,FALSE,FALSE,FALSE
18402,FALSE,FALSE,FALSE
18406,FALSE,FALSE,FALSE
18408,TRUE,TRUE,FALSE
18410,FALSE,FALSE,FALSE
18422,TRUE,FALSE,TRUE
18426,TRUE,FALSE,TRUE
18434,FALSE,FALSE,FALSE
18437,TRUE,TRUE,TRUE
18438,FALSE,FALSE,FALSE
18439,TRUE,FALSE,TRUE
18447,FALSE,FALSE,FALSE
18448,FALSE,FALSE,FALSE
18449,TRUE,TRUE,FALSE
18452,FALSE,FALSE,FALSE
18454,FALSE,FALSE,FALSE
18463,FALSE,FALSE,FALSE
18466,FALSE,FALSE,FALSE
18469,FALSE,FALSE,FALSE
18477,FALSE,FALSE,FALSE
18484,FALSE,FALSE,FALSE
18485,FALSE,FALSE,FALSE
18486,TRUE,FALSE,TRUE
18489,TRUE,FALSE,TRUE
18490,FALSE,FALSE,FALSE
18494,FALSE,FALSE,FALSE
18495,FALSE,FALSE,FALSE
18496,FALSE,FALSE,FALSE
18498,FALSE,FALSE,FALSE
18499,FALSE,FALSE,FALSE
18500,FALSE,FALSE,FALSE
18505,FALSE,FALSE,FALSE
18508,FALSE,FALSE,FALSE
18514,FALSE,FALSE,FALSE
18523,FALSE,FALSE,FALSE
18532,FALSE,FALSE,FALSE
18534,TRUE,TRUE,FALSE
18535,FALSE,FALSE,FALSE
18539,FALSE,FALSE,FALSE
18548,FALSE,FALSE,FALSE
18553,FALSE,FALSE,FALSE
18560,FALSE,FALSE,FALSE
18561,FALSE,FALSE,FALSE
18565,FALSE,FALSE,FALSE
18566,FALSE,FALSE,FALSE
18567,FALSE,FALSE,FALSE
18568,FALSE,FALSE,FALSE
18569,FALSE,FALSE,FALSE
18575,FALSE,FALSE,FALSE
18578,FALSE,FALSE,FALSE
18580,FALSE,FALSE,FALSE
18581,TRUE,FALSE,TRUE
18590,FALSE,FALSE,FALSE
18592,TRUE,TRUE,FALSE
18599,TRUE,FALSE,TRUE
18600,FALSE,FALSE,FALSE
18601,FALSE,FALSE,FALSE
18602,TRUE,FALSE,TRUE
18603,FALSE,FALSE,FALSE
18605,FALSE,FALSE,FALSE
18610,FALSE,FALSE,FALSE
18622,FALSE,FALSE,FALSE
18624,TRUE,FALSE,TRUE
18628,FALSE,FALSE,FALSE
18632,FALSE,FALSE,FALSE
18634,FALSE,FALSE,FALSE
18636,FALSE,FALSE,FALSE
18640,TRUE,TRUE,FALSE
18641,FALSE,FALSE,FALSE
18643,FALSE,FALSE,FALSE
18644,FALSE,FALSE,FALSE
18645,TRUE,TRUE,FALSE
18647,FALSE,FALSE,FALSE
18649,TRUE,FALSE,TRUE
18652,FALSE,FALSE,FALSE
18653,FALSE,FALSE,FALSE
18660,FALSE,FALSE,FALSE
18668,TRUE,FALSE,TRUE
18676,FALSE,FALSE,FALSE
18681,FALSE,FALSE,FALSE
18683,FALSE,FALSE,FALSE
18684,FALSE,FALSE,FALSE
18688,FALSE,FALSE,FALSE
18689,FALSE,FALSE,FALSE
18691,TRUE,FALSE,TRUE
18692,FALSE,FALSE,FALSE
18695,FALSE,FALSE,FALSE
18699,TRUE,FALSE,TRUE
18707,TRUE,FALSE,TRUE
18708,FALSE,FALSE,FALSE
18709,FALSE,FALSE,FALSE
18710,FALSE,FALSE,FALSE
18715,FALSE,FALSE,FALSE
18741,TRUE,FALSE,TRUE
18747,TRUE,FALSE,TRUE
18756,TRUE,TRUE,FALSE
18757,FALSE,FALSE,FALSE
18763,FALSE,FALSE,FALSE
18769,FALSE,FALSE,FALSE
18772,FALSE,FALSE,FALSE
18780,FALSE,FALSE,FALSE
18781,FALSE,FALSE,FALSE
18787,FALSE,FALSE,FALSE
18803,TRUE,FALSE,TRUE
18808,FALSE,FALSE,FALSE
18815,FALSE,FALSE,FALSE
18817,FALSE,FALSE,FALSE
18821,FALSE,FALSE,FALSE
18823,TRUE,FALSE,TRUE
18825,TRUE,FALSE,TRUE
18833,TRUE,FALSE,TRUE
18835,FALSE,FALSE,FALSE
18839,FALSE,FALSE,FALSE
18842,FALSE,FALSE,FALSE
18845,TRUE,TRUE,FALSE
18847,TRUE,TRUE,FALSE
18848,TRUE,FALSE,TRUE
18851,FALSE,FALSE,FALSE
18852,FALSE,FALSE,FALSE
18862,FALSE,FALSE,FALSE
18863,TRUE,TRUE,FALSE
18864,FALSE,FALSE,FALSE
18867,FALSE,FALSE,FALSE
18868,FALSE,FALSE,FALSE
18869,FALSE,FALSE,FALSE
18870,TRUE,FALSE,TRUE
18874,FALSE,FALSE,FALSE
18877,FALSE,FALSE,FALSE
18883,TRUE,FALSE,TRUE
18885,FALSE,FALSE,FALSE
18887,FALSE,FALSE,FALSE
18888,FALSE,FALSE,FALSE
18897,FALSE,FALSE,FALSE
18903,FALSE,FALSE,FALSE
18905,FALSE,FALSE,FALSE
18907,FALSE,FALSE,FALSE
18908,FALSE,FALSE,FALSE
18920,FALSE,FALSE,FALSE
18922,FALSE,FALSE,FALSE
18924,TRUE,TRUE,FALSE
18925,FALSE,FALSE,FALSE
18934,FALSE,FALSE,FALSE
18944,FALSE,FALSE,FALSE
18945,FALSE,FALSE,FALSE
18946,FALSE,FALSE,FALSE
18952,FALSE,FALSE,FALSE
18953,FALSE,FALSE,FALSE
18954,FALSE,FALSE,FALSE
18956,TRUE,TRUE,FALSE
18957,FALSE,FALSE,FALSE
18958,FALSE,FALSE,FALSE
18959,FALSE,FALSE,FALSE
18960,TRUE,FALSE,TRUE
18962,FALSE,FALSE,FALSE
18967,FALSE,FALSE,FALSE
18968,TRUE,FALSE,TRUE
18971,TRUE,FALSE,TRUE
18973,TRUE,FALSE,TRUE
18974,TRUE,TRUE,FALSE
18976,FALSE,FALSE,FALSE
18977,FALSE,FALSE,FALSE
18983,TRUE,TRUE,FALSE
18986,TRUE,FALSE,TRUE
18990,FALSE,FALSE,FALSE
18991,TRUE,TRUE,FALSE
18993,FALSE,FALSE,FALSE
18996,TRUE,FALSE,TRUE
18998,FALSE,FALSE,FALSE
19000,FALSE,FALSE,FALSE
19003,TRUE,TRUE,FALSE
19004,TRUE,FALSE,TRUE
19005,FALSE,FALSE,FALSE
19008,FALSE,FALSE,FALSE
19013,TRUE,FALSE,TRUE
19017,FALSE,FALSE,FALSE
19019,FALSE,FALSE,FALSE
19028,FALSE,FALSE,FALSE
19029,FALSE,FALSE,FALSE
19030,FALSE,FALSE,FALSE
19033,FALSE,FALSE,FALSE
19041,FALSE,FALSE,FALSE
19043,FALSE,FALSE,FALSE
19049,FALSE,FALSE,FALSE
19050,TRUE,FALSE,TRUE
19054,FALSE,FALSE,FALSE
19064,FALSE,FALSE,FALSE
19065,TRUE,FALSE,TRUE
19068,FALSE,FALSE,FALSE
19072,FALSE,FALSE,FALSE
19073,FALSE,FALSE,FALSE
19079,FALSE,FALSE,FALSE
19080,FALSE,FALSE,FALSE
19082,FALSE,FALSE,FALSE
19090,FALSE,FALSE,FALSE
19093,FALSE,FALSE,FALSE
19094,TRUE,FALSE,TRUE
19096,FALSE,FALSE,FALSE
19103,TRUE,FALSE,TRUE
19106,FALSE,FALSE,FALSE
19113,FALSE,FALSE,FALSE
19114,FALSE,FALSE,FALSE
19120,FALSE,FALSE,FALSE
19126,FALSE,FALSE,FALSE
19135,FALSE,FALSE,FALSE
19138,FALSE,FALSE,FALSE
19141,FALSE,FALSE,FALSE
19145,FALSE,FALSE,FALSE
19150,FALSE,FALSE,FALSE
19153,FALSE,FALSE,FALSE
19154,FALSE,FALSE,FALSE
19162,FALSE,FALSE,FALSE
19168,FALSE,FALSE,FALSE
19173,FALSE,FALSE,FALSE
19176,FALSE,FALSE,FALSE
19177,FALSE,FALSE,FALSE
19181,FALSE,FALSE,FALSE
19183,FALSE,FALSE,FALSE
19184,FALSE,FALSE,FALSE
19185,FALSE,FALSE,FALSE
19187,TRUE,FALSE,TRUE
19196,FALSE,FALSE,FALSE
19199,TRUE,FALSE,TRUE
19204,FALSE,FALSE,FALSE
19216,TRUE,FALSE,TRUE
19217,FALSE,FALSE,FALSE
19219,TRUE,FALSE,TRUE
19223,FALSE,FALSE,FALSE
19226,FALSE,FALSE,FALSE
19232,FALSE,FALSE,FALSE
19235,TRUE,FALSE,TRUE
19242,TRUE,FALSE,TRUE
19248,FALSE,FALSE,FALSE
19249,FALSE,FALSE,FALSE
19252,TRUE,FALSE,TRUE
19259,FALSE,FALSE,FALSE
19263,TRUE,FALSE,TRUE
19266,FALSE,FALSE,FALSE
19269,FALSE,FALSE,FALSE
19270,FALSE,FALSE,FALSE
19272,FALSE,FALSE,FALSE
19276,FALSE,FALSE,FALSE
